I
600 Version. The output of flightgear-sid-star-manager Copyright (c) 2025 by jojo2357 licensed under CC BY 4.0. To view a copy of this license, visit http://creativecommons.org/licenses/by/4.0/.

 41.82697500  -89.55100000 ADARE
 33.80728056  -81.05809167 ADAVE
 38.90072500  -77.06811667 ADAXE
 32.37742500  -97.55451944 ADAXY
 42.55067778 -122.86127778 ADAYA
 13.57247222  144.97084444 ADAYI
 39.59656944 -123.43288889 ADBAW
  0.00000000  154.22833333 ADBON
 48.64915833  -95.79133056 ADCAP
 47.16350556  -93.48915556 ADCIN
 42.13114167  -92.26448056 ADCOJ
 39.22120556  -76.69487778 ADCOK
 33.73270278  -80.92070278 ADCOM
 38.12376944  -75.92105278 ADDAM
 58.34650556 -134.51575278 ADDAR
 29.98111667  -83.99830833 ADDAX
 42.26143889 -124.45281944 ADDAY
 42.60562500  -70.78207222 ADDDA
 41.88941944  -86.27506111 ADDDY
 30.34487778  -97.88331944 ADDED
 38.67268611  -77.40747778 ADDEK
 40.86734722  -98.31475556 ADDEY
 35.91055556  -93.41055556 ADDIE
 28.40191667  -99.68268333 ADDIL
 39.37692778  -94.73388056 ADDIV
 37.77102778 -121.70858611 ADDMM
 34.23301111  -96.93228889 ADDMO
  7.88611111  132.09027778 ADDPO
 35.91456667 -114.78011944 ADDUG
 45.53162778 -122.45875278 ADDUM
 33.37175833  -96.36123056 ADDVL
 29.66602500  -98.45041389 ADDYY
 60.74540556 -151.79308056 ADECE
 40.87173056  -86.05655833 ADECI
 17.93833333  -66.53079722 ADECY
 13.44139167  144.70200278 ADEDE
 43.05140556  -99.29481944 ADEDY
 35.97636944  -78.75887222 ADEEL
 37.97099444 -101.07361111 ADEER
 35.36861389  -79.02810556 ADEGE
 36.24974722  -82.78303056 ADEIN
 39.05530833  -96.76193611 ADEKE
 40.34246944  -75.88969444 ADEKY
 38.71491389  -97.23614722 ADELA
 43.18075278  -87.85471111 ADELE
 41.24972222  -88.25000000 ADELL
 40.86667222  -91.37033611 ADELY
 43.61178056  -93.22495833 ADEME
 32.86231944  -65.16488056 ADEMR
 32.45375000  -96.74895833 ADEMS
 42.72812222  -90.46820556 ADENE
 45.03064444  -85.22042500 ADENO
 36.88021667 -102.15200556 ADEOS
 34.70694444  -80.15583333 ADEPT
 30.26851389  -81.43235000 ADERR
 32.94799722  -80.12327500 ADERY
 44.44412500 -103.43276667 ADESE
 34.90186944  -85.32547500 ADETE
 41.16045556  -83.49860278 ADEVE
 40.21953611 -103.32407500 ADEWU
 43.50466389 -116.44825556 ADEXE
 42.96140000  -89.43210000 ADEYO
 35.97111389  -85.82564722 ADEYU
 44.33718611  -73.31977222 ADFIN
 25.86915556  -80.21499444 ADGAY
 43.20925833  -93.44074167 ADGEW
 41.78869444  -70.46523333 ADHER
 35.57580833  -84.51195000 ADIAN
 39.10306667 -110.73063056 ADIBE
 39.28145833  -98.12237222 ADICA
 43.32380556  -71.21865000 ADICE
 47.02768333  -93.44306389 ADIER
 41.74835000  -90.25340278 ADIKE
 44.48361944  -69.06660000 ADILE
 41.95635000  -86.21430833 ADIME
 41.09441389 -111.95951667 ADING
 38.45698056  -78.70294722 ADIOS
 32.02235556 -101.62685833 ADIPY
 34.91320833 -116.54288611 ADIRE
  4.02388889 -175.35250000 ADISN
 58.26698889 -134.37657778 ADITE
 37.30235556  -97.15015278 ADITS
 40.42291667  -74.79566944 ADIUM
 32.04757222  -90.95824444 ADIVE
 35.25726389  -96.41676944 ADIXE
 42.12853889  -86.54901667 ADIYI
 41.62309167  -73.68029444 ADJAX
 36.29155000  -80.36034444 ADKAW
 59.55599444 -139.75249167 ADKUH
 28.46002222 -178.00259722 ADLEC
 64.77304167 -169.78166389 ADLEN
 40.72504167  -89.80513056 ADLER
 45.69258056  -85.69643889 ADLEY
 28.95298333  -99.01308889 ADLIW
 41.98222222  -88.51206944 ADLMN
 44.75757222 -123.19932222 ADLOW
 30.59832500  -82.31669722 ADLYN
 42.50187778  -83.62527222 ADMCK
 26.10555833  -97.57585278 ADMEY
 38.03021111 -120.62563889 ADMIF
 58.18594722 -134.65613056 ADMRL
 27.77688056  -82.58604722 ADNIL
 35.92484167  -85.19423611 ADNOY
 39.65119444 -106.85355000 ADNUC
 34.66490000  -99.56570000 ADOBE
 35.07755556  -88.23159444 ADOFO
 41.66700833 -106.63775000 ADOGE
 45.97122500 -121.36027778 ADOJA
 36.44103611  -93.13314444 ADOKE
 32.16108056  -88.22976111 ADOKY
 42.64613611  -73.84662500 ADOLE
 32.71567778  -80.51007500 ADOMS
 47.70366111  -96.45576944 ADOMY
 25.27186389  -80.48533056 ADONE
 32.52455556  -85.43611111 ADONY
 29.40007500  -78.55569444 ADOOR
 28.51388889 -148.82500000 ADOPE
